WARNING:root:Defaulting to PJRT_DEVICE=CPU
============================= test session starts ==============================
platform linux -- Python 3.10.12, pytest-8.4.1, pluggy-1.6.0 -- /localdev/jameszianxu/gen_mc/tt-torch/env/venv/bin/python3.10
cachedir: .pytest_cache
rootdir: /localdev/jameszianxu/gen_mc/tt-torch
configfile: pyproject.toml
plugins: cov-6.2.1, forked-1.6.0, xdist-3.8.0, split-0.10.0
collecting ... collected 1 item

tests/models/llama/test_llama3_generative.py::test_llama3_generate Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 51.82it/s]
[James] Manually forwarding attention mask
Initial prompt: '<|begin_of_text|>I like taking walks in the'
<|begin_of_text|>I like taking walks in the2025-08-11 19:24:42.379 (   0.000s) [        ABDE41C0]      dylib_platform.cc:47       1| DylibPlatform::SubclassInitialize
2025-08-11 19:24:42.381 (   0.001s) [        ABDE41C0]     client_instance.cc:39       1| ClientInstance::ClientInstance
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]     device_instance.cc:44       1| DeviceInstance::PJRT_Device_GetDescription
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]  device_description.cc:63       1| DeviceDescription::PJRT_DeviceDescription_Attributes
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]     device_instance.cc:44       1| DeviceInstance::PJRT_Device_GetDescription
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]  device_description.cc:63       1| DeviceDescription::PJRT_DeviceDescription_Attributes
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]     client_instance.cc:408      1| ClientInstance::PJRT_Client_AddressableDevices
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]     client_instance.cc:458      1| ClientInstance::PJRT_Client_AddressableMemories
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]     device_instance.cc:71       1| DeviceInstance::PJRT_Device_AddressableMemories
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]     device_instance.cc:71       1| DeviceInstance::PJRT_Device_AddressableMemories
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]     memory_instance.cc:124      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]     memory_instance.cc:124      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]     memory_instance.cc:124      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]        api_bindings.cc:76       1| PJRT_Plugin_Attributes
2025-08-11 19:24:45.627462: W torch_xla/csrc/runtime/profiler.cpp:88] Profiler API not found for PJRT plugin
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]  device_description.cc:99       1| DeviceDescription::PJRT_DeviceDescription_ToString
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]  device_description.cc:99       1| DeviceDescription::PJRT_DeviceDescription_ToString
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-08-11 19:24:45.627 (   3.248s) [        ABDE41C0]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-08-11 19:24:45.628 (   3.249s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:45.628 (   3.249s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:45.628 (   3.249s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:45.629 (   3.249s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [3072] (semantics: ZeroCopy/other)
2025-08-11 19:24:45.629 (   3.249s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [3072] (semantics: ZeroCopy/other)
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [3072] (semantics: ZeroCopy/other)
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [3072] (semantics: ZeroCopy/other)
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [3072] (semantics: ZeroCopy/other)
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:45.629 (   3.250s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:45.666 (   3.287s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:45.667 (   3.287s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:45.667 (   3.287s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:45.667 (   3.288s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [128256, 3072] (semantics: ZeroCopy/other)
2025-08-11 19:24:45.667 (   3.288s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:45.667 (   3.288s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:45.667 (   3.288s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:45.667 (   3.288s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:45.667 (   3.288s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:45.667 (   3.288s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [1, 64, 1] (semantics: ZeroCopy/other)
2025-08-11 19:24:45.667 (   3.288s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:45.668 (   3.288s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:45.683 (   3.304s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:45.683 (   3.304s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:45.683 (   3.304s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:45.683 (   3.304s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [3072, 3072] (semantics: ZeroCopy/other)
2025-08-11 19:24:45.683 (   3.304s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:45.683 (   3.304s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:45.687 (   3.308s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:45.687 (   3.308s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:45.687 (   3.308s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:45.687 (   3.308s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [3072, 1024] (semantics: ZeroCopy/other)
2025-08-11 19:24:45.687 (   3.308s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:45.687 (   3.308s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:45.692 (   3.313s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:45.692 (   3.313s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:45.692 (   3.313s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:45.692 (   3.313s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [3072, 1024] (semantics: ZeroCopy/other)
2025-08-11 19:24:45.692 (   3.313s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:45.693 (   3.313s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:45.707 (   3.328s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:45.707 (   3.328s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:45.707 (   3.328s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:45.707 (   3.328s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [3072, 3072] (semantics: ZeroCopy/other)
2025-08-11 19:24:45.707 (   3.328s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:45.707 (   3.328s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:45.751 (   3.372s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:45.751 (   3.372s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:45.752 (   3.372s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:45.752 (   3.373s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [3072, 8192] (semantics: ZeroCopy/other)
2025-08-11 19:24:45.752 (   3.373s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:45.752 (   3.373s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:45.795 (   3.416s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:45.795 (   3.416s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:45.795 (   3.416s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:45.795 (   3.416s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [3072, 8192] (semantics: ZeroCopy/other)
2025-08-11 19:24:45.795 (   3.416s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:45.796 (   3.416s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:45.836 (   3.457s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:45.836 (   3.457s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:45.836 (   3.457s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:45.837 (   3.457s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [8192, 3072] (semantics: ZeroCopy/other)
2025-08-11 19:24:45.837 (   3.458s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:45.837 (   3.458s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:45.851 (   3.472s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:45.851 (   3.472s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:45.851 (   3.472s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:45.851 (   3.472s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [3072, 3072] (semantics: ZeroCopy/other)
2025-08-11 19:24:45.852 (   3.472s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:45.852 (   3.472s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:45.857 (   3.477s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:45.857 (   3.477s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:45.857 (   3.477s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:45.857 (   3.478s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [3072, 1024] (semantics: ZeroCopy/other)
2025-08-11 19:24:45.857 (   3.478s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:45.857 (   3.478s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:45.862 (   3.483s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:45.862 (   3.483s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:45.862 (   3.483s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:45.862 (   3.483s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [3072, 1024] (semantics: ZeroCopy/other)
2025-08-11 19:24:45.862 (   3.483s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:45.862 (   3.483s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:45.877 (   3.498s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:45.877 (   3.498s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:45.877 (   3.498s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:45.877 (   3.498s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [3072, 3072] (semantics: ZeroCopy/other)
2025-08-11 19:24:45.877 (   3.498s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:45.877 (   3.498s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:45.920 (   3.541s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:45.920 (   3.541s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:45.920 (   3.541s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:45.921 (   3.541s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [3072, 8192] (semantics: ZeroCopy/other)
2025-08-11 19:24:45.921 (   3.542s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:45.921 (   3.542s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:45.964 (   3.585s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:45.964 (   3.585s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:45.964 (   3.585s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:45.964 (   3.585s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [3072, 8192] (semantics: ZeroCopy/other)
2025-08-11 19:24:45.964 (   3.585s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:45.964 (   3.585s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:46.006 (   3.626s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:46.006 (   3.626s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:46.006 (   3.626s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:46.006 (   3.627s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [8192, 3072] (semantics: ZeroCopy/other)
2025-08-11 19:24:46.006 (   3.627s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:46.006 (   3.627s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:46.731 (   4.352s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:46.731 (   4.352s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:46.731 (   4.352s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:46.732 (   4.353s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [3072, 128256] (semantics: ZeroCopy/other)
2025-08-11 19:24:46.732 (   4.353s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:46.732 (   4.353s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:46.736 (   4.357s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:46.736 (   4.357s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:46.736 (   4.357s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:46.736 (   4.357s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [3072, 3072] (semantics: ZeroCopy/other)
2025-08-11 19:24:46.736 (   4.357s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:46.736 (   4.357s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:46.749 (   4.370s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:46.749 (   4.370s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:46.749 (   4.370s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:46.750 (   4.370s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [1024, 3072] (semantics: ZeroCopy/other)
2025-08-11 19:24:46.750 (   4.370s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:46.750 (   4.370s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:46.750 (   4.371s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-08-11 19:24:46.750 (   4.371s) [        ABDE41C0]     client_instance.cc:509      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-08-11 19:24:46.750 (   4.371s) [        ABDE41C0]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-08-11 19:24:46.751 (   4.371s) [        ABDE41C0]     buffer_instance.cc:228      1| [BUFFER] Creating BORROWED host tensor with shape [1024, 3072] (semantics: ZeroCopy/other)
2025-08-11 19:24:46.751 (   4.371s) [        ABDE41C0]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-08-11 19:24:46.751 (   4.371s) [        ABDE41C0]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-08-11 19:24:46.752 (   4.373s) [        ABDE41C0]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
